time,.header,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter
2022/02/08/15:08:27.497049,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:28.498282,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:29.498376,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:30.493020,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:31.497519,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:32.498329,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:33.499280,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:34.497324,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:35.497689,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:36.494182,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:37.498940,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:38.498691,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:39.497938,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:40.497988,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:41.498122,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:42.497640,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:43.492496,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:44.491808,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:45.498277,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:46.496669,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:47.497081,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:48.499259,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:49.498364,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:50.491707,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:51.497109,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:52.498395,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:53.498397,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:54.504157,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:55.492324,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:56.503242,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:57.498207,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:58.498220,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:08:59.503004,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:00.499526,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:01.496522,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:02.501140,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:03.497917,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:04.503746,$GPGGA,42.34063666666666,-71.09753333333333,6.1,327213.16683905513,4689728.590601872,19,T
2022/02/08/15:09:05.498417,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:06.493074,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:07.488444,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:08.581878,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:09.504816,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:10.498488,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:11.497537,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:12.499727,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:13.500666,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:14.500143,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:15.498829,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:16.499499,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:17.499634,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:18.493556,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:19.499681,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:20.499601,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:21.499893,$GPGGA,42.34063833333333,-71.09753333333333,6.1,327213.17140447645,4689728.775672696,19,T
2022/02/08/15:09:22.498491,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:23.497843,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:24.495978,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:25.499744,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:26.498452,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:27.498128,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:28.500661,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:29.500364,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:30.506098,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:31.498846,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:32.493720,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:33.499581,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:34.499727,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:35.499660,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:36.496486,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:37.494965,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:38.492857,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:39.498584,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:40.499995,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:41.499393,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:42.501870,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:43.498101,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:44.499463,$GPGGA,42.34063833333333,-71.09753166666665,6.0,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:45.500142,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:46.494039,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:47.499576,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:48.499229,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:49.499686,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:50.499828,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:51.499380,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:52.499686,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:53.501000,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:54.499921,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:55.499742,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:56.493788,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:57.500354,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:58.498927,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:09:59.515276,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:00.522795,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:01.515626,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:02.517401,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:03.517568,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:04.516489,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:05.523253,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:06.512489,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:07.516697,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:08.517467,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:09.518571,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:10.513780,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:11.515711,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:12.496422,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:13.517646,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:14.500752,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:15.499952,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:16.516602,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:17.516352,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:18.499469,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:19.496564,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:20.497777,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:21.500029,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:22.499370,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:23.499329,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:24.496617,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:25.500044,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:26.500794,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:27.508467,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:28.500968,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:29.500035,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:30.499862,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:31.492962,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:32.500110,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:33.494478,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:34.493600,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:35.492948,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:36.496021,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:37.500302,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:38.506890,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:39.498809,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:40.499387,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:41.500224,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:42.500176,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:43.498888,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:44.493913,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:45.499183,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:46.492149,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:47.493526,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:48.500688,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:49.499074,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:50.514561,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:51.513999,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:52.516741,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:53.522892,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:54.517528,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:55.511404,$GPGGA,42.34063833333333,-71.09753166666665,6.1,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:56.513154,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:57.513451,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:58.520776,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:10:59.519057,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:00.513153,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:01.517892,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:02.511687,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:03.499812,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:04.517906,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:05.500484,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:06.502785,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:07.518073,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:08.513353,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
2022/02/08/15:11:09.501252,$GPGGA,42.34063833333333,-71.09753166666665,6.2,327213.30870393256,4689728.772285724,19,T
